"Plot16"
"Time (sec)","Reaction Force20 (newton)"
4.48,80.0853311621202
4.52,79.2113974165027
4.56,78.274838804875
4.6,78.117042466895
4.64,78.3120148687319
4.68,77.0303115545025
4.72,76.5078882029534
4.76,75.925567987637
4.76,75.925567987637
4.8,76.7384926225055
4.84,76.7380611113687
4.88,76.1154083655024
4.92,74.1688674430915
4.96,72.0534334824836
5,74.4586378673542
5.04,74.7800346094126
5.08,73.9923637853526
5.12,72.6336879260173
5.16,73.1218072266765
5.2,71.8588624117895
5.24,71.3157286362964
5.28,70.6605609000571
5.32,71.3367199326554
5.36,71.5181030145547
5.4,69.5373905650839
5.44,69.5387982172721
5.48,73.8705954331007
5.52,70.9437504005924
5.56,64.7045228932616
5.6,61.9159140057711
5.6,61.9159140057711
5.64,59.698070393325
5.68,68.4044361176931
5.71429026590532,67.789797428928
5.72,68.4185368199926
5.76,69.2004832610973
5.8,72.6267907088649
5.81974047122124,75.0343967499296
5.84,67.7602167920881
5.87577280941668,1.3500219392409e-20
5.88,8.65711812518734e-15
5.92,95.2320593379635
5.96,116.419204164334
5.97914104197675,97.9818258236012
6,41.9631987755706
6.04,68.2445185016781
6.04,68.2445185016781
6.073926503205,-2.99007031683321e-15
6.08,-6.78062200539229e-15
6.08585481478116,4.09703894884303
6.12,112.370389833699
6.15477932563582,118.934157508005
6.16,128.778186622353
6.17335563833089,104.405506804601
6.2,34.9563695271333
6.22419514337332,58.0117912682096
6.24,39.1649245949318
6.25355577562266,7.42042722470712e-16
6.26635796186688,-2.19433387612261e-15
6.28,6.92561707078488e-20
6.28616510988928,0.117567205873882
6.32,120.159142031991
6.36,137.335987742993
6.36927456551626,101.746926947074
6.4,31.2457600742303
6.42211565134654,55.2319920355438
6.44,10.6576420983497
6.46174125057835,-1.36231876104328e-14
6.47495099185759,9.32267779473548e-15
6.48,-2.46904499614775e-17
6.52,124.189513770375
6.56,141.79236518532
6.6,27.4830388861567
6.62934818372995,56.4684393748668
6.64000000000001,-1.18319115728703e-12
6.65953450574512,8.64309127717453e-24
6.67398231524513,2.34159017953127e-23
6.68000000000001,2.95689533455561e-23
6.72000000000001,126.178874932825
6.76000000000001,127.288541460063
6.76000000000001,127.288541460063
6.80000000000001,27.184902613602
6.84000000000001,-9.44728774478546e-16
6.85695669435928,-7.39683878314928e-17
6.87074789389641,-2.12432231342525e-16
6.88000000000001,-3.0532351090292e-16
6.88126802917215,59.8376271563127
6.92000000000001,123.754337066132
6.95685244935513,125.617499493737
6.96000000000001,111.306129203716
7.00000000000001,29.0261043451471
7.04000000000001,-2.29838522210679e-11
7.05364661459041,-9.57906538463269e-15
7.06726120678972,3.60223055137265e-18
7.08000000000001,205.831167161908
7.12000000000001,118.4124091064
7.15627129374889,112.519625813105
7.16000000000001,88.0707889820864
7.20000000000001,30.278680442109
7.21295596843172,53.5911932692671
7.24000000000001,-1.53772920131079e-13
7.25021441915494,8.66611807778876e-16
7.27756563850906,173.573066181439
7.28000000000001,200.866199384641
7.32000000000001,117.895773084188
7.36000000000001,75.9758681203713
7.40000000000001,30.0985153579971
7.41214394309538,52.8396236689659
7.44000000000001,-1.04043811422686e-23
7.44896580166764,4.75697732826037e-17
7.48000000000001,249.695266773824
7.52000000000001,120.397890246418
7.54349469231964,139.027119771057
7.56000000000001,79.1063682565984
7.60000000000001,27.3529471554422
7.62132109728513,53.5891624926036
7.64000000000001,4.05531310826234e-14
7.65178750716604,4.88551689034897e-18
7.68000000000001,248.901313866239
7.72000000000001,121.585693309366
7.74420270471014,137.978193304782
7.75499562782955,117.09900325073
7.76000000000001,82.1803601376488
7.80000000000001,28.2031729539615
7.82070259122102,54.2798949271047
7.84000000000001,-6.41086003592061e-13
7.85111308511399,-1.07144418950995e-15
7.87504497527876,18.0011308050616
7.88000000000001,177.821558251263
7.92000000000001,116.908248272361
7.94052275877055,132.2472778984
7.95210122297688,117.47789274817
7.96000000000001,69.6514873099259
8.00000000000001,35.1004722009679
8.04,4.62999822660258e-17
8.04733001428058,-2.58861718884462e-19
8.05936368438679,-6.24380030662627e-20
8.07042240647338,76.3560653713154
8.08,144.331980871276
8.12,114.68371873254
8.15112253458874,101.090150475138
8.16,59.6339685900062
8.2,43.9460157226036
8.21309532874816,58.9813295321968
8.2341202107882,-2.95924253326951e-18
8.24,-6.56439096270046e-21
8.24450285749315,2.93698531848985e-16
8.25720818722651,1.92747988124715e-15
8.28,156.304086546972
8.32,121.299209821975
8.34587760158202,127.288074284418
8.36,56.9793757658818
8.4,38.2187483564654
8.40687794349708,54.6081857626521
8.44,-6.70751340933469e-16
8.44314720073914,-2.96714409031532e-15
8.48,175.854575719292
8.51999999999999,123.20246914412
8.53647758367139,141.347319812943
8.55999999999999,56.7180727264532
8.59999999999999,35.1542411343921
8.6076355273715,53.15437783485
8.63999999999999,-6.23257523069491e-17
8.64228386521242,-1.02810797535026e-16
8.67999999999999,179.044130613673
8.71999999999999,127.943746836256
8.73594064001711,146.759684790815
8.74625335793259,118.497029757083
8.75999999999999,52.064755318568
8.79999999999999,40.5652356567188
8.80397731181991,50.5255294877564
8.83738977045421,6.73747331142688e-16
8.83999999999999,9.04820939609568e-15
8.87999999999999,129.383458586586
8.91999999999999,139.052256014634
8.92638167201711,143.603203234794
8.93759516334685,116.023918286773
8.95999999999998,48.5634844780206
8.99999999999998,44.4076713232627
9.0257957036476,-1.15965502797995e-14
9.03999999999998,-1.16233741484816e-20
9.03999999999998,-1.16233741484816e-20
9.07999999999998,122.438245681845
9.11999999999998,132.971371134106
9.12336948784939,117.982685516549
9.15999999999998,36.8611930028568
9.18639036458876,62.669519921324
9.19999999999998,-1.24349446856814e-14
9.21278033673623,-3.36241579251243e-15
9.2236881634325,3.13448457453956e-15
9.23509579128441,55.7812588993497
9.23999999999998,142.378017040213
9.27999999999998,123.092877285057
9.29508034604292,153.319398704952
9.31999999999998,62.080976134496
9.35999999999998,50.8088556472182
9.39429203143375,-9.8309566044488e-16
9.39999999999998,1.42431876156576e-15
9.40838794249967,4.96204913104315e-15
9.43999999999997,142.225940498177
9.47999999999997,163.291496521399
9.4860099383489,168.809136013575
9.51999999999997,48.1523583546952
9.55999999999997,63.8252436796542
9.58648784124968,1.22967313410555e-15
9.59999999999997,-4.27028192458442e-15
9.63999999999997,121.051845815444
9.67999999999997,163.787492117445
9.68780591892667,108.275170689372
9.71999999999997,35.5475854525434
9.75999999999997,-1.75888822481914e-14
9.77435943029396,8.63653994001572e-18
9.79999999999997,123.54692585838
9.83999999999997,119.308374241174
9.86965182633803,96.9567902921099
9.87999999999997,58.4951082355464
9.91999999999996,64.2170262915892
9.92488241427951,62.8132114273576
9.95139712255881,-3.64946744486776e-20
9.95999999999996,3.92472144433511e-19
9.99999999999996,112.377011838112
10.04,129.355073773321
10.0452531864184,109.042618447067
10.08,47.41267152187
10.12,4.24774928701216e-18
10.1254856018849,1.07296976231402e-19
10.16,109.988601825271
10.2,144.581024914961
10.206360860425,159.808962446445
10.2248584006248,110.579653124179
10.24,46.9702485689684
10.2767680565303,65.3865581121047
10.28,69.9574617717509
10.32,7.70373401173447
10.36,91.786558602422
10.3924904128951,122.262719442373
10.4,128.546947531307
10.4228337873709,103.405653671007
10.44,81.6559582868738
10.48,77.2124911001033
10.52,-1.54018742974921e-15
10.56,86.7015515028573
10.5999999999999,97.492940788857
10.6399999999999,125.566286627066
10.6647845590339,119.714110606931
10.6799999999999,98.9059231708069
10.7199999999999,77.572902128913
10.7599999999999,60.4484781277312
10.7999999999999,58.2943361532449
10.8399999999999,107.226892001591
10.8799999999999,126.226065298555
10.9085997232242,125.733886191096
10.9199999999999,118.122226553703
10.9599999999999,109.997120165671
10.9667257009852,107.005638554726
10.9999999999999,60.351757534599
11.0270448770761,14.520544761286
11.0399999999999,94.9722450046283
11.0799999999999,91.2078572643688
11.0799999999999,91.2078572643688
11.1199999999999,61.9934611200192
11.1599999999999,46.8708145448698
11.1999999999999,50.3309631604651
11.1999999999999,50.3309631604651
11.2399999999999,53.1926707989873
11.2799999999999,52.1497279381073
11.3199999999999,51.0548246800451
11.3599999999999,50.624625575325
11.3999999999999,50.0262759447071
11.4399999999999,49.4196933450884
11.4799999999999,49.0817081704093
11.5199999999999,49.5279111004421
11.5599999999999,46.744730560878
11.5999999999999,44.051030691648
11.6399999999999,41.9128642987515
11.6799999999999,42.9650681090157
11.7199999999999,44.1216836322012
11.7599999999999,45.045873493154
11.7999999999999,48.4465083138438
11.8399999999999,59.7814318754247
11.8799999999999,81.5043346563448
11.9199999999999,94.9588303388634
11.9599999999999,116.177732368565
11.9999999999999,140.564250295683
12.0399999999999,148.316569420567
12.0799999999999,150.712272389722
12.1199999999999,155.223143651117
12.1599999999999,161.811281103841
12.1999999999999,169.222181906956
12.2399999999999,176.411538345886
12.2799999999999,183.240037290211
12.3199999999999,188.76597718496
12.3599999999999,185.63081787255
12.3835286458332,183.844765814765
12.3999999999999,189.88353120292
12.4399999999999,206.133407171344
12.4799999999999,203.863716921185
12.5199999999999,197.414083263421
12.5599999999999,196.26741873759
12.5999999999999,198.063643823392
12.6374999999999,200.03128416068
12.6399999999999,200.297447273898
12.6729687499999,202.328793858797
12.6799999999999,202.512585991173
12.6870312499999,202.911493219409
12.7199999999999,204.348038104215
12.7599999999999,206.430227447495
12.7999999999999,206.827322256375
12.8399999999999,207.479057029615
12.8799999999999,208.553720801875
12.9199999999999,210.428728850105
12.9599999999999,210.632986163512
12.9799999999999,210.281702299035
12.9999999999999,210.296571087866
13.0199999999999,211.662395547039
13.0399999999999,210.315593479511
13.0799999999999,210.97732582271
13.1199999999999,211.6730670301
13.1599999999999,211.000206935442
13.1999999999999,210.61578560753
13.2399999999999,210.77394481063
13.2799999999999,211.982956383783
13.2924999999999,210.613024492965
13.3199999999999,210.955918232041
13.3287499999999,211.502746045067
13.3599999999999,210.508988956249
13.3999999999999,210.75458349261
13.4399999999999,210.756227388889
13.4799999999999,209.755912823872
13.5199999999999,210.861264038151
13.5599999999999,209.626435464651
13.5999999999999,209.171372606262
13.6399999999999,209.889744032571
13.6799999999999,208.062040309928
13.7199999999999,208.458828502539
13.7599999999999,205.792236845561
13.7999999999999,201.002741844102
13.8399999999999,201.637766156129
13.8799999999999,196.917045244611
13.9199999999999,191.094407594724
13.9599999999999,193.171379908287
13.9999999999999,194.810534641211
14.0399999999999,203.706823409005
14.0799999999999,194.978710205802
14.1199999999999,186.528634749568
14.1599999999999,174.928950171088
14.1999999999999,174.724437985867
14.2399999999999,178.521685293983
14.2799999999999,175.369950316989
14.3199999999999,168.707976632851
14.3599999999999,167.314357579994
14.3999999999999,157.584036036142
14.4399999999999,137.315121088592
14.4799999999999,119.563002829151
14.5199999999999,95.121073449738
14.5599999999999,53.5731634551465
14.5999999999999,50.7937461245953
14.6399999999999,48.4275068901497
14.6799999999999,45.3589527678871
14.7199999999999,41.618378873279
14.7599999999999,39.47277659531
14.7999999999999,36.9899069501578
14.8399999999999,34.8826222472953
14.8799999999999,32.3388358495721
14.9199999999999,30.2304560811666
14.9599999999999,27.7104119509243
14.9999999999999,25.2686181791098
15.0399999999999,22.1850391029056
15.0799999999999,18.5340030613103
15.1199999999999,14.8433712422498
15.1199999999999,14.8433712422498
15.1599999999999,11.2951906170501
15.1599999999999,11.2951906170501
15.1999999999999,7.57273532065942
15.2399999999999,3.6907740437228
15.2799999999999,-0.227123737177893
15.3199999999998,-4.92618362166761
15.3199999999998,-4.92618362166761
15.3599999999998,124.760902598865
15.3925841307473,-9.09554358386356
15.3999999999998,-11.9298694717758
15.4399999999998,-0.99436167215085
15.4799999999998,125.994817828382
15.4946202878963,-17.4144838587988
15.5199999999998,55.7528950002208
15.5543340845583,67.2377225515749
15.5599999999998,67.2979465588075
15.5999999999998,63.2532379310318
15.6399999999998,61.1922515239049
15.6606249999998,60.6998895540887
15.6799999999998,58.0141441341765
15.7099999999998,56.3364704263526
15.7199999999998,57.1973718268332
15.7599999999998,58.341289924845
15.7999999999998,61.1912272247164
15.8399999999998,72.4971553717506
15.8799999999998,88.0423104542781
15.9199999999998,102.852120647803
15.9599999999998,109.962571452501
15.9999999999998,108.61193545413
16.0399999999998,107.774915471839
16.0799999999998,107.673650052263
16.1199999999998,105.900283442562
16.1599999999998,103.361753173355
16.1999999999998,101.148506125207
16.2399999999998,109.109642199065
16.2799999999998,105.999511438298
16.2799999999998,105.999511438298
16.3199999999998,91.8836830535927
16.3599999999998,92.7079704802507
16.3863736979165,90.4511829236669
16.3999999999998,89.9436045246203
16.4399999999998,91.8618054340657
16.4799999999998,93.7770353619178
16.5199999999998,92.9510704380928
16.5599999999998,89.7132608785331
16.5999999999998,85.0458755459361
16.6399999999998,81.0737340725409
16.6799999999998,77.236831199854
16.7199999999998,72.6327195850828
16.7599999999998,66.8096593478815
16.7999999999998,177.050985572792
16.8399999999998,178.565698022455
16.8799999999998,74.6674855291939
16.9199999999998,48.6300305624808
16.9599999999998,51.2335547214681
16.9999999999998,61.6481846420163
17.0399999999998,66.0086848008163
17.0799999999998,63.3376640314294
17.1199999999998,55.2792010515983
17.1599999999998,40.9256941962867
17.1999999999998,8.8986906060747
17.2328640747068,507.738559964697
17.2399999999998,478.251361448023
17.2548483785154,313.072956078794
17.2695206342879,201.461457027913
17.2799999999998,72.6012038871046
17.2937387962841,99.4918190019513
17.3199999999998,93.9537909704024
17.3599999999998,92.1925427156131
17.3999999999998,63.4206141878599
17.4399999999998,85.587084843731
17.4799999999998,89.2570727968264
17.5199999999998,90.0587352747557
17.5599999999998,89.453363798928
17.5999999999998,88.9692088192571
17.6299999999998,89.4089097815344
17.6399999999998,88.9350990553091
17.6799999999998,89.5983552753078
17.7199999999998,89.6067020745028
17.7599999999998,89.1693163586815
17.7999999999998,88.8954404613943
17.8399999999998,89.152500779758
17.8799999999998,89.7187599704959
17.9199999999998,89.3639941380056
17.9599999999998,89.0553777908649
17.9999999999998,89.0219691481464
18.0399999999998,89.6895781231125
18.0799999999998,89.5011420497051
18.1199999999998,89.1451839513719
18.1599999999998,88.9765695577723
18.1999999999998,89.3392602396722
18.2069193334299,89.0362585101462
18.2399999999998,95.97055268252
18.2799999999998,97.8551819713133
18.3199999999998,102.843599245946
18.3599999999998,109.546646144188
18.3999999999998,116.411339823365
18.4399999999998,115.863744638488
18.4799999999998,113.877215400812
18.5199999999998,113.047226536567
18.5599999999998,113.448594223628
18.5999999999998,112.889563674675
18.6399999999998,112.03060945966
18.6799999999998,111.63451281552
18.7199999999998,111.791276180753
18.7599999999998,112.272943610578
18.7999999999998,111.086537755868
18.8399999999998,104.886033455912
18.8799999999998,100.828882568326
18.9199999999998,100.844049542568
18.9599999999998,101.308393815337
18.9999999999998,100.717402972072
19.0399999999998,100.297483038895
19.0799999999998,100.550998664795
19.1199999999998,100.903011528448
19.1599999999998,100.602528437378
19.1999999999998,99.6122345307595
19.2399999999998,100.605689988918
19.2799999999998,101.719317691071
19.3199999999998,101.859475965486
19.3599999999998,101.495102642286
19.3999999999998,101.203549361607
19.4399999999998,101.893110405093
19.4799999999998,102.080698339605
19.5199999999998,101.536951728107
19.5599999999998,101.160710346885
19.5999999999998,101.029110611615
19.6399999999998,101.690454522228
19.6799999999998,101.231202373767
19.7199999999998,100.825006022291
19.7599999999998,100.633330962691
19.7999999999998,101.166551859234
19.8399999999998,101.247244185148
19.8799999999998,100.855601511759
19.9199999999998,100.578514572366
19.9199999999998,100.578514572366
19.9599999999998,100.869948297393
19.9999999999998,101.359309402704
19.9999999999998,101.359309402704
20.0399999999998,100.954446623334
20.0799999999997,100.624519745393
20.1199999999997,100.612171295367
20.1599999999997,101.397351528007
20.1999999999997,101.108244017742
20.2399999999997,100.730842857022
20.2799999999997,100.56099322993
20.3199999999997,101.010863125484
20.3599999999997,101.283341950152
20.3999999999997,100.894642584169
20.4399999999997,100.588870893314
20.4799999999997,100.651954893536
20.5199999999997,101.423315366069
20.5599999999997,101.017591539682
20.5999999999997,100.756759737152
20.6399999999997,100.563764128142
20.6799999999997,101.170071764926
20.7199999999997,101.281882832894
20.7599999999997,100.873455095527
20.7999999999997,100.275026289661
20.8399999999997,100.310110636642
20.8799999999997,100.597918658312
20.9199999999997,99.7532380899336
20.9599999999997,98.9203425358151
20.9999999999997,98.3437405097003
21.0399999999997,98.408741519678
21.0799999999997,97.4889060251067
21.1199999999997,96.4010841494316
21.1599999999997,95.5008870239146
21.1999999999997,95.4045074453656
21.2399999999997,95.2478619466988
21.2799999999997,94.3745376974797
21.3199999999997,93.4143952167775
21.3599999999997,92.9411753937013
21.3999999999997,93.0152218962252
21.4399999999997,91.8534296696409
21.4799999999997,90.8249424785112
21.5199999999997,90.0451427998922
21.5599999999997,89.6779268574049
21.5999999999997,90.1047502858403
21.6399999999997,89.5899125135436
21.6624999999997,88.4440301076457
21.6799999999997,58.8325109143194
21.7199999999997,89.4332175557296
21.7599999999997,94.6103410327394
21.7999999999997,92.7761453259057
21.8399999999997,91.4690338332309
21.8799999999997,91.418889840366
21.9199999999997,92.2949213111434
21.9599999999997,92.1822414955988
21.9999999999997,91.7870431474698
22.0299999999997,91.7887711679417
22.0399999999997,91.5798647187907
22.0799999999997,92.0260736115272
22.1199999999997,92.4183930737687
22.1599999999997,92.0593642046932
22.1999999999997,91.7869192324019
22.2399999999997,91.8295849934475
22.2799999999997,92.6194521130937
22.3199999999997,92.2764430506922
22.3599999999997,91.9509624053989
22.3799999999997,92.5708815731596
22.3999999999997,91.8421138887149
22.4399999999997,92.316125450951
22.4799999999997,92.4887166823912
22.5199999999997,92.1266950622056
22.5599999999997,91.8708535113579
22.5999999999997,91.9817223868382
22.6399999999997,92.6804501390965
22.6799999999997,92.315411203954
22.7199999999997,92.0046569302081
22.7599999999997,91.9452019660672
22.7999999999997,92.5458022917018
22.8399999999997,92.4920738292042
22.8799999999997,92.1305213701528
22.9199999999997,91.906321529798
22.9599999999997,92.2016441309059
22.9999999999997,92.6709261394529
23.0399999999997,92.3012607748687
23.0799999999997,92.006321689098
23.1127411826325,98.1665008845666
23.1199999999997,105.695550322796
23.1599999999997,97.5070945901193
23.1796846550377,88.8289251427329
23.1999999999997,87.3967828702761
23.2399999999997,90.9857356968154
23.2799999999997,92.2810714616655
23.3199999999997,92.2053333187411
23.3599999999997,92.4184858855109
23.3999999999997,92.3862795139748
23.4399999999997,92.6707879664173
23.4399999999997,92.6707879664173
23.4799999999997,93.4621885567717
23.4899999999997,93.4957550709158
23.5199999999997,94.8203974562568
23.5599999999997,95.1938268491268
23.5999999999997,95.5327004564785
23.6399999999997,95.8619906026251
23.6799999999997,97.1107308469114
23.7199999999997,98.040591462705
23.7599999999997,98.4232386832716
23.7999999999997,98.6150611990269
23.8399999999997,99.4256518155418
23.8699999999997,100.424736345814
23.8799999999997,100.925482414804
23.9199999999997,101.35961744067
23.9599999999997,101.628810160045
23.9699999999997,102.070453612861
23.9999999999997,101.864901802553
24.0399999999997,103.313344772621
24.0799999999997,103.980464561941
24.1199999999997,104.243840132466
24.1299999999997,104.731837926599
24.1599999999997,104.268578857518
24.1999999999997,105.025788851156
24.2399999999997,106.210617226841
24.2799999999997,106.423027451987
24.3199999999997,101.364323074196
24.3599999999997,92.34621051065
24.3999999999997,81.8503947054846
24.4399999999997,72.505415955304
24.4799999999997,73.5453957436241
24.5199999999997,73.4674407883932
24.5599999999997,73.7486383984283
24.5999999999997,74.0656071741228
24.6399999999997,74.0298329193337
24.6799999999997,73.7762546202542
24.7199999999997,74.1353472962559
24.7299999999997,74.1829844058211
24.7599999999996,74.7008617495166
24.7999999999996,74.5814564130923
24.8399999999996,74.5351214020318
24.8799999999996,75.3308541735171
24.9199999999996,76.3052181221996
24.9599999999996,76.6729270405571
24.9787499999996,76.5142741194654
24.9999999999996,76.7141739289135
25.0399999999996,76.7157682864889
25.0799999999996,77.1170797312502
25.0891666666663,76.9250740141606
25.1199999999996,77.7524129010367
25.1599999999996,77.5899263615097
25.1999999999996,77.4677240859887
25.2399999999996,77.6489607720027
25.244583333333,77.5980601394617
25.2799999999996,78.5374129721902
25.3199999999996,78.3439966371914
25.3462499999996,77.9928975989159
25.3599999999996,78.1791465923996
25.3999999999996,78.4039822884363
25.4399999999996,79.7658657409018
25.4799999999996,80.495093781902
25.5199999999996,81.0831735695286
25.5599999999996,82.2195466861943
25.5999999999996,84.1150329569118
25.6399999999996,86.5755081722407
25.6799999999996,89.0557730162889
25.7199999999996,91.190505703966
25.7599999999996,94.1374572072556
25.7999999999996,98.1166874838693
25.8224999999996,99.7831125480493
25.8399999999996,101.995915471868
25.8799999999996,101.572172734095
25.9199999999996,100.256513000227
25.9599999999996,99.6118860633644
25.9599999999996,99.6118860633644
25.9999999999996,99.4264939468144
26.0099999999996,98.7898222506139
26.0399999999996,97.9761602914763
26.0799999999996,97.1967013782544
26.1199999999996,96.6856976850238
26.1599999999996,96.4855698192574
26.1999999999996,95.3116258213563
26.2399999999996,94.186675321469
26.2799999999996,93.106387198193
26.3199999999996,92.1357057708244
26.3599999999996,91.6923918445651
26.3999999999996,90.8316992423071
26.4399999999996,89.5852343179513
26.4799999999996,88.8145125529291
26.5199999999996,89.4560285072535
26.5599999999996,87.7687457199165
26.5999999999996,84.444953084255
26.6171801757809,82.8732937218993
26.6399999999996,171.305074261439
26.6799999999996,107.309504330672
26.7199999999996,88.4758438322801
26.7599999999996,90.6522148732057
26.7999999999996,92.8712028233783
26.8399999999996,93.3886129097589
26.8799999999996,93.7645806593295
26.9199999999996,93.1851446874224
26.9599999999996,92.7626550540834
26.9999999999996,92.7275368520448
27.0399999999996,93.4810793078055
27.0799999999996,93.1942162702003
27.1199999999996,92.6957121026571
27.1599999999996,92.5681637601563
27.1999999999996,92.917263524658
27.2399999999996,93.2024891772791
27.2799999999996,92.8048985292332
27.3199999999996,92.4940279365183
27.3599999999996,92.5150091788632
27.3999999999996,93.2571346696866
27.4399999999996,92.8669111743201
27.4799999999996,92.5188955515254
27.5199999999996,92.3931683096011
27.5599999999996,92.8851596411833
27.5999999999996,92.9644616160656
27.6399999999996,92.5814769155426
27.6799999999996,92.3044688716491
27.7199999999996,92.4678629780808
27.7599999999996,93.0766871148164
27.7999999999996,92.6921842056492
27.8399999999996,92.3686789041858
27.8799999999996,92.3213429342358
27.9199999999996,92.9534566105068
27.9599999999996,92.8105073176707
27.9999999999996,92.4394054092896
28.0399999999996,92.2352935615874
28.0799999999996,92.5636678854926
28.1155353919151,101.905632025889
28.1199999999996,98.6070782676737
28.1377920106784,115.650399285591
28.1599999999996,93.4514152503162
28.1999999999996,96.6881025969241
28.2399999999996,99.7699249267466
28.2799999999996,99.5930483146761
28.3199999999996,98.936192353003
28.3599999999996,99.0079537877585
28.3999999999996,100.037160079842
28.4399999999996,101.288957095042
28.4799999999996,102.163479342885
28.5199999999996,102.956779202451
28.5599999999996,103.73417474025
28.5999999999996,104.187487806396
28.6399999999996,105.167573178972
28.6799999999996,106.014231592304
28.7199999999996,106.775952376626
28.7599999999996,107.175845541874
28.7999999999996,107.89370812163
28.8399999999996,108.807603169369
28.8799999999996,109.505551627905
28.8999999999996,110.042973366106
28.9199999999996,110.099663736759
28.9599999999996,110.174722152733
28.9999999999996,110.979795313382
29.0399999999996,111.756328607993
29.0799999999996,112.299029802438
29.1199999999996,112.357842498602
29.1599999999996,112.664563498573
29.1999999999996,113.278293257256
29.2399999999996,113.753660811056
29.2799999999996,113.07587439922
29.3199999999996,113.97234704524
29.3599999999996,114.769218445479
29.3999999999996,114.194871942766
29.4399999999996,114.82702915974
29.4799999999995,114.973346538889
29.5199999999995,115.473107430074
29.5599999999995,115.622584283995
29.5999999999995,115.510942026803
29.6399999999995,115.431948496999
29.6799999999995,116.085309450101
29.7199999999995,115.549273350135
29.7599999999995,115.747839711993
29.7999999999995,115.94311318971
29.8399999999995,115.896371262861
29.8799999999995,115.906795240052
29.9199999999995,115.951852646309
29.9599999999995,115.102305496427
29.9999999999995,114.944737009613
30.0399999999995,115.490146800527
30.0499999999995,114.559284495767
30.0799999999995,114.822134623485
30.1012499999995,114.238745039166
30.1199999999995,114.122758888437
30.1599999999995,113.73258480045
30.1999999999995,113.915314105928
30.2399999999995,114.111170131775
30.2799999999995,113.434751016839
30.3099999999995,112.994750196121
30.3199999999995,112.857150780712
30.3599999999995,112.788933889306
30.3999999999995,112.707286424181
30.4399999999995,111.599420310285
30.4499999999995,111.365823558891
30.4799999999995,111.287946894477
30.5199999999995,108.506158461537
30.5599999999995,106.377761482679
30.5999999999995,101.537830539605
30.6399999999995,96.2809078978286
30.6699999999995,90.5853771019262
30.6799999999995,88.0778690115304
30.7108333333329,79.8862784848325
30.7199999999995,78.1730706497322
30.7599999999995,77.3185539660114
30.7999999999995,76.0420140152897
30.8399999999995,74.2968673531765
30.8799999999995,73.4463473776228
30.9199999999995,72.0568773867197
