"Plot22"
"Time (sec)","Velocity1 (mm/sec)"
32.4399999999995,162.215650377105
32.4799999999995,161.390384548294
32.5199999999995,160.811346157575
32.5599999999995,160.186242422383
32.5999999999995,159.7908624992
32.6399999999995,159.940507906072
32.6799999999995,160.405883987403
32.7199999999995,160.176598421713
32.7599999999995,159.300093573166
32.7999999999995,158.462804035125
32.8399999999995,157.992550520912
32.8799999999995,157.711509273929
32.9199999999995,157.422737255876
32.9599999999995,157.169924289904
32.9999999999995,157.007482480144
33.0399999999995,157.036987717866
33.0799999999995,156.816849429736
33.0899999999995,156.843260725064
33.1199999999995,156.820269020324
33.1599999999995,156.73325712301
33.1999999999995,156.819670836785
33.2399999999995,156.865736619234
33.2799999999995,156.788106736862
33.3199999999995,156.758842002596
33.3599999999995,156.810742865551
33.3999999999995,156.915219792056
33.4399999999995,156.816703208062
33.4799999999995,156.776022161408
33.5199999999995,156.791093408641
33.5599999999995,156.887043165983
33.5999999999995,156.86615608483
33.6399999999995,156.787664134232
33.6799999999995,156.768179500436
33.7199999999995,156.859241199346
33.7599999999995,156.921785829465
33.7674999999995,156.905363000133
33.7999999999995,156.784578955112
33.8399999999995,156.690785484341
33.8699999999995,156.722351278763
33.8799999999995,156.613293520753
33.9199999999995,156.677856381267
33.9599999999995,156.631592651365
33.9999999999995,156.491373857569
34.0399999999995,156.526261450638
34.0616666666661,156.639465949481
34.0799999999995,156.646089977707
34.1199999999995,156.77956420755
34.1599999999994,156.86863731417
34.1999999999994,156.963506722344
34.2399999999994,157.131270316929
34.2799999999994,157.288395568747
34.3199999999994,157.210296361045
34.3599999999994,157.21692723051
34.3999999999994,157.265477058519
34.4399999999994,157.370836994999
34.4799999999994,157.401885924692
34.5199999999994,157.375291954723
34.5599999999994,157.440926832539
34.5999999999994,157.68323257755
34.6399999999994,157.912677903886
34.6799999999994,157.976762866247
34.7199999999994,158.335411489886
34.7599999999994,159.025385194723
34.7999999999994,159.97448982473
34.8399999999994,162.358924533699
34.8799999999994,173.869680723779
34.9199999999994,192.37064370615
34.9377473991154,200.41758261108
34.9599999999994,164.897090680217
34.9999999999994,141.040968447086
35.0399999999994,149.521807040555
35.0799999999994,155.672892514215
35.1199999999994,158.028492140688
35.1599999999994,157.614517017415
35.1999999999994,157.100735659456
35.2399999999994,156.95673929232
35.2799999999994,156.951889868377
35.3199999999994,157.023285690581
35.3599999999994,157.035195744406
35.3999999999994,156.973592039665
35.4399999999994,156.939613798945
35.4799999999994,156.956190444609
35.5199999999994,157.049563566903
35.5199999999994,157.049563566903
35.5599999999994,156.98081899909
35.5999999999994,156.932719296618
35.6399999999994,156.934822030528
35.6799999999994,157.007191461276
35.7199999999994,156.992708288415
35.7599999999994,156.936464633344
35.7999999999994,156.895242973397
35.8399999999994,156.96158560647
35.8499999999994,156.91570188677
35.8799999999994,157.01019200382
35.9199999999994,156.946940293894
35.9599999999994,156.90847466596
35.9999999999994,156.922276836289
36.0399999999994,157.008151073665
36.0799999999994,156.964398150057
36.1074999999994,156.885349978975
36.1199999999994,156.90519102455
36.1599999999994,156.905442720811
36.1599999999994,156.905442720811
36.1999999999994,156.959240264935
36.2399999999994,156.98351040769
36.2799999999994,156.924886783694
36.3199999999994,156.892719979013
36.3599999999994,156.918380797205
36.3924999999994,156.959965331381
36.3999999999994,164.74369146134
36.4399999999994,159.413770534302
36.4628844446373,155.946040705272
36.4799999999994,153.40789363164
36.5199999999994,137.852135285017
36.539379107678,124.327502329538
36.5599999999994,115.642535221879
36.5999999999994,118.244216024977
36.6399999999994,121.886927275271
36.6799999999994,116.456372888585
36.7199999999994,117.054346455681
36.7599999999994,116.376730667812
36.7999999999994,115.86342168283
36.8399999999994,117.029681805575
36.8799999999994,119.073166166338
36.9199999999994,121.458437899184
36.9599999999994,122.580032376932
36.9999999999994,123.276165963735
37.0399999999994,125.015401741921
37.0799999999994,126.829546265954
37.1199999999994,127.736014268508
37.1599999999994,129.163521259584
37.1999999999994,131.679129761328
37.2399999999994,133.337466511211
37.2799999999994,133.443238967934
37.3199999999994,135.003848748092
37.3599999999994,137.694838987384
37.3999999999994,139.266075489995
37.4399999999994,140.853802380216
37.4799999999994,143.301953640571
37.5199999999994,144.653281143968
37.5599999999994,146.119871192656
37.5999999999994,148.636411581356
37.6399999999994,150.072992907528
37.6799999999994,151.898039369177
37.7099999999994,153.295652061108
37.7199999999994,153.567529678857
37.7599999999994,154.731858818139
37.7999999999994,155.263481524978
37.8399999999994,155.474385455145
37.8699999999994,155.621905810138
37.8799999999994,155.732551059512
37.8999999999994,156.057394960196
37.9199999999994,156.098664938389
37.9599999999994,156.365073417401
37.9999999999994,156.500786340002
38.0399999999994,156.638837826171
38.0799999999994,156.764200902957
38.1199999999994,156.936631471015
38.1599999999994,157.087705362877
38.1999999999994,157.163723830016
38.2399999999994,157.198327250525
38.2799999999994,157.004040570287
38.3199999999994,156.946615758783
38.3599999999994,156.887501086572
38.3999999999994,156.864297260734
38.4399999999994,156.866710444258
38.4799999999994,156.892269588723
38.4799999999994,156.892269588723
38.5012434895827,156.84643738621
38.5199999999994,156.876345678976
38.5318782552077,156.883301544129
38.5599999999994,156.842722190757
38.5999999999994,156.833673246201
38.6399999999994,156.919160838434
38.6799999999994,157.071603849062
38.7199999999994,157.199186885694
38.7599999999994,157.460278225805
38.7999999999994,157.639231208142
38.8399999999993,158.02069035862
38.8799999999993,158.326051582405
38.9199999999993,158.701278343712
38.9599999999993,159.155782498231
38.9999999999993,159.533019039756
39.0399999999993,159.997127224463
39.0799999999993,161.128445878787
39.1199999999993,163.321211874261
39.1599999999993,166.024661871456
39.1999999999993,169.210367165289
39.2399999999993,172.980099303106
39.2799999999993,176.681910239535
39.3199999999993,180.626756087883
39.3599999999993,181.472065760574
39.3999999999993,181.497793987202
39.4399999999993,181.893112773795
39.4799999999993,182.390683897117
39.5199999999993,183.199892576759
39.5599999999993,184.812658044879
39.5999999999993,186.318264834533
39.6399999999993,188.094120137839
39.6799999999993,191.898030865215
39.7199999999993,196.519341317694
39.7599999999993,202.975414702157
39.7999999999993,213.996024522289
39.8399999999993,233.759364608566
39.8799999999993,277.351822172721
39.9199999999993,214.749849835915
39.9264307916169,197.618975465601
39.9599999999993,164.572960097511
39.9999999999993,154.90343516624
40.0399999999993,151.403505233889
40.0799999999993,152.802551062584
40.1199999999993,153.42191097393
40.1599999999993,153.534729798182
40.1699999999993,153.73663662386
40.1999999999993,153.695938767443
40.2399999999993,154.032824006342
40.2799999999993,154.440463188697
40.3199999999993,154.450497959208
40.3599999999993,154.532582927297
40.3999999999993,154.764020344342
40.4399999999993,155.101447354779
40.4799999999993,155.226368731924
40.5199999999993,155.203887140343
40.5599999999993,155.313046287779
40.5999999999993,155.569134869514
40.6399999999993,155.81720332964
40.6799999999993,155.721337923138
40.6899999999993,155.912844205129
40.7199999999993,155.741126366442
40.7599999999993,155.904536585071
40.7999999999993,156.160519499695
40.8399999999993,156.139329814686
40.8799999999993,156.067648869856
40.9199999999993,156.13195397711
40.9599999999993,156.35164720174
40.9999999999993,156.477173280535
40.9999999999993,156.477173280535
41.0399999999993,156.347987028236
41.0799999999993,156.341606550201
41.1199999999993,156.483496081648
41.1599999999993,156.702237852808
41.1999999999993,156.57250325546
41.2399999999993,156.490700106736
41.2799999999993,156.563717718494
41.3099999999993,156.778638400617
41.3199999999993,156.758265015754
41.3599999999993,156.782761079477
41.3999999999993,168.314138751013
41.4399999999993,152.09824595
41.4799999999993,123.248757921692
41.5199999999993,107.030946942625
41.5599999999993,101.223786295276
41.5999999999993,100.336425852196
41.6399999999993,101.546112833832
41.6799999999993,101.56595983557
41.7199999999993,130.947975296369
41.7599999999993,134.919156543813
41.7999999999993,125.884932262215
41.8399999999993,113.328398950079
41.8799999999993,104.382695581855
41.9199999999993,101.75532416808
41.9599999999993,103.497666858679
41.9999999999993,107.457854801494
42.0399999999993,111.072839342539
42.0799999999993,113.035185778433
42.1199999999993,113.816299348109
42.1599999999993,115.161382641732
42.1999999999993,118.146734142258
42.2399999999993,120.746401211544
42.2799999999993,122.998072514491
42.3199999999993,125.246916115134
42.3599999999993,126.315307150933
42.3999999999993,127.185414409747
42.4399999999993,128.811360439981
42.4799999999993,129.917412761211
42.5199999999993,131.647380334347
42.5599999999993,133.383735176791
42.5999999999993,134.400942404016
42.6399999999993,135.40375135405
42.6799999999993,136.023466779418
42.7199999999993,136.252606176824
42.7599999999993,135.755390129226
42.7999999999993,135.21432863584
42.8399999999993,135.189530886858
42.8799999999993,135.308304941727
42.9199999999993,134.608640139568
42.9599999999993,133.916109433035
42.9999999999993,133.526405420532
43.0224999999993,133.069331228696
43.0399999999993,132.786159393912
43.0799999999993,132.146367489984
43.1199999999993,131.038714457972
43.1599999999993,130.138375578817
43.1999999999993,129.091784561367
43.2351562499992,145.066609737169
43.2399999999993,158.728002088456
43.2628100447152,155.600813203352
43.2799999999993,155.655629794203
43.3199999999993,155.952582039841
43.3599999999993,156.298884404432
43.3816666666659,156.436306803646
43.3999999999993,156.501500937304
43.4399999999993,156.567773817207
43.4799999999993,156.529469696952
43.5199999999992,156.552913640606
43.5599999999992,156.695147185472
43.5999999999992,140.521380109281
43.633965863676,134.045849403348
43.6399999999992,132.365607700141
43.6799999999992,127.399537059009
43.7199999999992,129.108222130065
43.7599999999992,132.580911400607
43.7999999999992,135.530994864683
43.8399999999992,138.888398528322
43.8799999999992,142.203274137038
43.9199999999992,145.263987755417
43.9599999999992,147.827594803216
43.9999999999992,150.363358441154
44.0399999999992,151.836582286102
44.0799999999992,153.397913829868
44.1199999999992,154.87733699959
44.1599999999992,155.496206724013
44.1999999999992,156.315210637753
44.2399999999992,156.357031476457
44.2799999999992,155.882066337338
44.3199999999992,155.294467745422
44.3599999999992,154.505135863234
44.3999999999992,153.851051226435
44.4399999999992,151.686856568149
44.4799999999992,152.190523207438
44.5199999999992,147.369857674493
44.5599999999992,141.886147997231
44.5999999999992,133.737785861765
44.6399999999992,129.259071322516
44.6799999999992,133.859531832194
44.7199999999992,145.692677972612
44.7599999999992,163.148982722336
44.7808854166659,173.255719111316
44.7999999999992,183.368758732212
44.8399999999992,210.314406914994
44.8799999999992,248.44705993918
44.9199999999992,259.348666035364
44.9341957348426,202.126920082271
44.9599999999992,169.470395729399
44.9999999999992,181.950323645605
45.0399999999992,129.269301090528
45.0799999999992,118.028220860361
45.0871051778466,125.162132776082
45.1199999999992,152.807089693869
45.1599999999992,155.32311970438
45.1999999999992,156.147940200751
45.2399999999992,156.466509692997
45.2799999999992,156.532693634335
45.3107382450385,156.628304188071
45.3199999999992,156.592308228135
45.3599999999992,156.675860030997
45.3599999999992,156.675860030997
45.3999999999992,156.759390259921
45.3999999999992,156.759390259921
45.4399999999992,156.687423768455
45.4799999999992,156.674061786624
45.5199999999992,156.699992094756
45.5599999999992,156.795770521844
45.5999999999992,156.76969756907
45.6399999999992,156.717523476212
45.6799999999992,156.725160392105
45.7199999999992,156.80471410005
45.7599999999992,156.852517165778
45.7999999999992,156.794224805319
45.8399999999992,156.77255644613
45.8799999999992,156.818925606966
45.9199999999992,156.9390331753
45.9599999999992,156.880614768401
45.9812499999992,156.891874746985
45.9999999999992,156.836717704206
46.0399999999992,156.839120441306
46.0799999999992,156.619313342197
46.1199999999992,156.493492449212
46.1599999999992,156.302484057251
46.1999999999992,156.346473099187
46.2399999999992,156.558191539327
46.2799999999992,156.881385852155
46.3112499999992,156.924880441288
46.3199999999992,157.012172122786
46.3599999999992,157.132134448059
46.3999999999992,157.266700214236
46.4399999999992,157.417103530989
46.4799999999992,157.450434795392
46.5199999999992,157.441283017097
46.5599999999992,157.496007841876
46.5999999999992,157.695999115481
46.6399999999992,157.836101815139
46.6799999999992,157.862491150283
46.7199999999992,158.020339759438
46.7599999999992,158.387334670043
46.7999999999992,158.804117186215
46.8399999999992,159.154150555616
46.8799999999992,159.9247606887
46.9199999999992,165.437446655672
46.9599999999992,173.4980904039
46.9999999999992,183.470032765026
47.0399999999992,197.547917704702
47.0799999999992,214.569382717209
47.1199999999992,162.606260511871
47.1296542774327,156.666418292592
47.1599999999992,154.529854521519
47.1999999999992,158.494250673946
47.2399999999992,160.537954497102
47.2799999999992,160.691526281366
47.3199999999992,160.204562605163
47.3599999999992,159.669553091425
47.3999999999992,159.322582905763
47.4399999999992,159.154646692702
47.4799999999992,159.207367172183
47.4846874999992,159.091154151914
47.5199999999992,159.048612896745
47.5599999999992,158.729507207846
47.5999999999992,158.555593737171
47.6399999999992,158.548797889123
47.6799999999992,158.5532672905
47.6924999999992,158.377645499656
47.7199999999992,158.295135195474
47.7449999999991,158.220833437564
47.7599999999992,158.048985449518
47.7999999999992,158.017668171411
47.8399999999992,158.133847958221
47.8799999999992,158.021181743278
47.9199999999992,157.787860955922
47.9599999999992,157.714368723108
47.9999999999992,157.79667655074
48.0024999999992,157.747915082901
48.0399999999992,157.86523452435
48.0553124999992,157.644819005352
48.0799999999992,157.565178769191
48.1199999999992,157.42324962121
48.1599999999992,157.528781367367
48.1999999999992,157.627813169976
48.2399999999991,157.498338413261
48.2799999999991,157.319881323558
48.3124999999991,157.410327106136
48.3199999999991,157.293091065429
48.3599999999991,157.468415372132
48.3999999999991,157.449384927687
48.4399999999991,157.245006376102
48.4699999999991,157.278936677891
48.4799999999991,157.180837652543
48.5199999999991,157.277986645179
48.5599999999991,161.273908557128
48.5845927373801,161.811718850813
48.5999999999991,156.756478605141
48.6094295548275,150.925178236632
48.6399999999991,127.305668710198
48.6799999999991,102.056144985994
48.7199999999991,89.5768519567675
48.7599999999991,114.852282298703
48.7999999999991,121.496193813331
48.813340680597,115.089038775272
48.8399999999991,114.897170405621
48.8799999999991,119.64282297422
48.9199999999991,119.971085590937
48.9599999999991,120.26655953387
48.9999999999991,121.725523103617
49.0399999999991,121.605463131122
49.0799999999991,122.039253867912
49.1199999999991,123.341454380803
49.1599999999991,125.537515409642
49.1999999999991,127.914933107473
49.2399999999991,129.162883197295
49.2799999999991,130.300008562633
49.3199999999991,132.470739567066
49.3599999999991,134.234053186559
49.3999999999991,135.594963421058
49.4399999999991,135.657895453723
49.4799999999991,138.088156272663
49.5199999999991,139.441276500893
49.5599999999991,140.577804275116
49.5999999999991,143.094039268103
49.6399999999991,144.837354822093
49.6799999999991,145.909042223682
49.7199999999991,148.333700484738
49.7599999999991,150.207904037084
49.7999999999991,151.9692024297
49.8399999999991,153.719278946142
49.8399999999991,153.719278946142
49.8799999999991,154.610606772547
49.9199999999991,155.306116138531
49.9199999999991,155.306116138531
49.9599999999991,155.802762775678
49.9999999999991,156.090985960613
50.0399999999991,156.207135465122
50.0799999999991,156.42210840601
50.1199999999991,156.539846285756
50.1599999999991,156.72225244929
50.1999999999991,156.806728074251
50.2399999999991,156.885570329043
50.2799999999991,156.976934512121
50.3199999999991,157.10377685021
50.3599999999991,157.197734934956
50.3999999999991,157.050053954394
50.4399999999991,156.93178904042
50.4799999999991,156.901306951847
50.5199999999991,156.936328706728
50.5599999999991,156.893018291629
50.5999999999991,156.863377600034
50.6399999999991,156.856274814452
50.6799999999991,156.87910775568
50.7199999999991,156.879501414111
50.7599999999991,156.870191324581
50.7999999999991,157.004183029743
50.8399999999991,157.164637300862
50.8799999999991,157.26636861828
50.9199999999991,157.562972367452
50.9599999999991,157.797668475648
50.9999999999991,158.214084750074
51.0399999999991,158.597766065326
51.0799999999991,158.971445886773
51.1199999999991,159.418249678133
51.1599999999991,159.811195086807
51.1999999999991,160.844631262967
51.2399999999991,162.278504557689
51.2799999999991,164.106371125514
51.3199999999991,166.805668953068
51.3599999999991,171.033829610244
51.3999999999991,174.863203579382
51.4399999999991,179.134042548277
51.4799999999991,180.212142613108
51.5199999999991,180.451525391738
51.5599999999991,181.058381434675
51.5999999999991,181.522401558993
51.6399999999991,181.947953131883
51.6799999999991,183.078110507921
51.7199999999991,184.765849158286
51.7599999999991,186.742663083109
51.7999999999991,189.440166850697
51.8399999999991,193.535871687184
51.8799999999991,199.120012682877
51.9199999999991,208.909323290152
51.9599999999991,225.7158349433
51.9999999999991,261.677171648001
52.0399999999991,239.000888998441
52.0799999999991,167.417311026518
52.1199999999991,157.124339591666
52.1324999999991,154.492163944871
52.1599999999991,151.515303281137
52.1999999999991,152.50276030859
52.2399999999991,153.476185859213
52.2799999999991,153.838976238655
52.3199999999991,153.757427162658
52.329101562499,153.986296650506
52.3599999999991,153.945791903414
52.3999999999991,154.213500219197
52.4399999999991,154.593910971009
52.4799999999991,154.729334336027
52.5199999999991,154.745607224337
52.5399999999991,155.094654748203
52.5599999999991,154.894228610703
52.5999999999991,155.193166131713
52.6399999999991,155.446035297145
52.6599999999991,155.28443051498
52.6799999999991,155.381913275355
52.7199999999991,155.433223213819
52.739999999999,155.693708764416
52.7599999999991,155.629916172934
52.7999999999991,155.90998335779
52.8399999999991,155.88326419231
52.8799999999991,155.83514804141
52.919999999999,155.933321702208
52.959999999999,156.172057107086
52.999999999999,156.28774049343
53.039999999999,156.176246249839
53.079999999999,156.189587879906
53.119999999999,156.353151876681
53.159999999999,156.585727084013
53.199999999999,156.440304480917
53.239999999999,156.380369175614
53.279999999999,156.4719660815
53.309999999999,156.670313087117
53.319999999999,156.675488807954
53.359999999999,156.68258376456
53.399999999999,156.558873499765
53.439999999999,156.56346331298
53.479999999999,156.723398824337
53.519999999999,166.647749087024
53.559999999999,167.614769846919
53.599999999999,143.552012917037
53.639999999999,118.657313243828
53.6623065593576,109.328851776385
53.679999999999,104.847141229801
53.689999999999,102.920192655889
53.719999999999,100.057164367756
53.759999999999,99.3165565105782
53.799999999999,100.759132697761
53.839999999999,117.974793319396
53.8405891927074,118.535096407227
53.879999999999,135.366085571423
53.919999999999,134.40493566736
53.959999999999,123.215932580914
53.999999999999,110.811229843761
54.039999999999,103.068676511118
54.079999999999,102.397044025339
54.119999999999,106.48493717908
54.159999999999,110.77627041831
54.199999999999,114.151230137716
54.239999999999,115.799360050245
54.279999999999,116.18102386956
54.319999999999,116.79530847262
54.359999999999,117.27072298974
54.399999999999,117.431334507899
54.439999999999,118.083347119411
54.479999999999,120.048520890597
54.519999999999,123.475003919974
54.559999999999,126.681155021745
54.599999999999,128.909456782742
54.639999999999,129.803029634361
54.679999999999,131.327410573284
54.719999999999,132.51242359922
54.759999999999,133.462291759215
54.799999999999,133.87229529961
54.839999999999,134.116312691305
54.879999999999,134.25877984361
54.919999999999,133.951081992165
54.959999999999,133.268883804756
54.979999999999,133.275218062652
54.999999999999,133.113800506942
55.039999999999,132.926704911847
55.079999999999,132.228896152891
55.119999999999,131.701875668522
55.159999999999,130.861456510823
55.199999999999,129.97434699345
55.239999999999,129.229581734137
55.279999999999,128.197494231658
55.319999999999,156.301440912443
55.359999999999,155.511178269253
55.399999999999,156.109544046545
55.439999999999,156.441491343995
55.479999999999,156.522101956059
55.519999999999,156.507466785239
55.559999999999,156.514108255271
55.599999999999,156.577199867626
55.639999999999,156.636729784135
55.679999999999,156.60071970367
55.719999999999,156.66696918113
55.759999999999,156.866416840912
55.799999999999,156.761579243447
55.839999999999,156.967505248078
55.879999999999,156.854155069173
55.919999999999,157.178377587103
55.959999999999,157.46790238873
55.999999999999,157.829345961235
56.039999999999,157.899021289198
56.049999999999,157.66517383182
56.079999999999,157.306516578362
56.119999999999,157.196724246941
56.159999999999,157.235024524818
56.199999999999,156.904025650188
56.239999999999,156.778224331423
56.279999999999,156.728863812477
56.319999999999,156.661729309088
56.359999999999,155.430206440109
56.399999999999,154.480248054843
56.439999999999,152.566816187035
56.479999999999,150.816409517462
56.519999999999,150.30813079421
56.559999999999,156.526383521303
56.599999999999,152.432931278888
56.639999999999,151.754163213821
56.679999999999,149.403404653121
56.719999999999,150.83041810809
56.719999999999,150.83041810809
56.759999999999,146.232828615134
56.779296249572,144.053859874325
56.799999999999,143.568794461952
56.839999999999,134.436832151458
56.879999999999,132.095817841965
56.919999999999,133.818680356563
56.959999999999,135.353808928939
56.999999999999,135.940645446341
57.039999999999,136.600405839612
57.079999999999,150.821473567787
57.119999999999,187.51278320665
57.159999999999,148.208151494635
57.199999999999,117.863078693033
57.239999999999,110.058579661898
57.2786967008454,148.568647872382
57.279999999999,148.97623316768
57.319999999999,152.727725226235
57.359999999999,152.74580677559
57.399999999999,154.017867538224
57.439999999999,154.512108575736
57.479999999999,155.614420860136
57.519999999999,158.573570665624
57.559999999999,159.43226152379
57.5999999999989,159.619396315941
57.6399999999989,159.358518783623
57.6799999999989,158.962976695008
57.7199999999989,158.657582395915
57.7599999999989,158.445621409332
57.7999999999989,158.152268597367
57.8099999999989,158.145750732043
57.8399999999989,157.84620591436
57.8799999999989,157.610985859316
57.9199999999989,157.949384735677
57.9599999999989,158.950543600553
57.9599999999989,158.950543600553
57.9999999999989,158.49947691362
58.0399999999989,158.083832272462
58.0799999999989,157.745376533022
58.1199999999989,157.50032552397
58.1599999999989,157.272316908768
58.1999999999989,157.14746450361
58.2399999999989,157.118147832657
58.2499999999989,157.074067605822
58.2799999999989,157.180305631943
58.2999999999989,157.019412510644
58.3199999999989,157.030968534731
58.3599999999989,156.972274986287
58.3999999999989,156.968595031146
58.4399999999989,157.036935058715
58.4799999999989,157.013768310328
58.5199999999989,156.926000327101
58.5599999999989,156.898955768514
58.5999999999989,156.951497640215
58.6399999999989,157.002118277028
58.6799999999989,156.915990712716
58.7199999999989,156.88957119584
58.7599999999989,156.908632434302
58.7999999999989,156.984749937635
58.8174999999989,156.881206612929
58.8399999999989,156.936642669415
58.8487499999989,157.003990617552
58.8799999999989,156.877240113175
58.9199999999989,156.876352023287
58.9508333333322,156.992418980347
58.9599999999989,156.949802745301
58.9999999999989,156.973465542773
59.0399999999989,156.910279651333
59.0799999999989,156.884762291596
59.1199999999989,156.921257355991
59.1599999999989,157.000793404692
59.1999999999989,156.928326568341
59.2399999999989,156.88350882031
59.2799999999989,156.89627172625
59.2799999999989,156.89627172625
59.3199999999989,156.97036962576
59.3599999999989,156.976512747447
59.3999999999989,156.914518188581
59.4399999999989,156.890995907065
59.4799999999989,156.94706183373
59.4868749999989,156.90658627991
59.5199999999989,157.014931423654
59.5199999999989,157.014931423654
59.5599999999989,156.93209916984
59.5999999999989,156.909058049123
59.6399999999989,156.923581902762
59.6799999999989,157.000807056064
59.7199999999989,156.97812260938
59.7599999999989,156.911009713366
59.7999999999989,156.905547990055
59.8308333333322,157.030532574007
59.8399999999989,156.976327527818
59.8799999999989,157.01167290316
59.9199999999989,156.9481122938
59.9599999999989,156.919835782697
59.9999999999989,156.949281917633
60.0399999999989,157.033810933484
60.0799999999989,156.966986189202
60.0887499999989,157.0327235946
60.1199999999989,156.917637186695
60.1599999999989,156.926184305202
60.1999999999989,156.997989214046
60.2399999999989,157.014131983011
60.2799999999989,156.948055163888
60.3199999999989,156.927979997019
60.3599999999989,156.971908288263
60.3999999999989,157.047311594428
60.4399999999989,156.962771215253
60.4799999999989,156.936282423499
60.5199999999989,156.944355067406
60.5220312499989,156.934515191332
60.5599999999989,157.019541293677
60.5999999999989,157.006478474006
60.6399999999989,156.946826866133
60.6799999999989,156.927267738363
60.7199999999989,156.990575005304
60.7268749999989,156.94529673643
60.7599999999989,157.037563771663
60.7999999999989,156.969297648481
60.8399999999989,156.937396581756
60.8799999999989,156.963062348013
60.9199999999989,157.044629546073
60.9599999999989,156.995003291738
60.9874999999989,156.939500319074
60.9999999999989,156.93133239469
61.0399999999989,156.936636075557
61.0799999999989,157.006172269387
61.1199999999989,157.031257172315
61.1599999999989,156.962958734534
61.1999999999989,156.939600684975
61.2399999999989,156.97932790724
61.2474999999989,156.93963695238
61.2799999999989,157.059464621716
61.3199999999989,156.976000412415
61.3599999999989,156.945391689449
61.3999999999989,156.950491654907
61.4399999999989,157.022608764549
61.4799999999989,157.018299494461
61.5199999999989,156.955800296189
61.5599999999989,156.934420830261
61.5999999999989,156.992950830594
61.6068749999989,156.949778098007
61.6399999999989,157.048635732714
61.6799999999989,168.990842905837
61.7199999999989,156.200459482053
61.7599999999989,156.314775616605
61.7999999999989,149.510393394901
61.8399999999989,134.819421456394
61.8799999999989,121.365338950321
61.9199999999989,114.468312419078
61.9599999999989,113.9716761019
61.9999999999989,117.331732711436
62.0399999999989,120.941812862419
62.0499999999989,122.2132540972
62.0799999999989,124.763169254652
62.0799999999989,124.763169254652
62.1199999999989,119.716292644949
62.1348849366888,113.789145664252
62.1599999999989,108.705182714316
62.1999999999989,109.354089261569
62.2399999999989,115.816370040404
62.2799999999989,121.274858726854
62.3199999999988,121.974648067723
62.3599999999988,121.111450552644
62.3999999999988,122.603674885968
62.4399999999988,126.895460222427
62.4799999999988,129.834814694196
62.5199999999988,130.65729261145
62.5599999999988,132.260852108293
62.5999999999988,135.569291937473
62.6399999999988,139.147970619223
62.6799999999988,142.106454342476
62.7199999999988,144.484664691087
62.7599999999988,145.984619084454
62.7999999999988,147.177310783199
62.8399999999988,149.039977294783
62.8799999999988,150.443750963416
62.9199999999988,151.491375013176
62.9599999999988,153.444405082448
62.9999999999988,154.6629110315
63.0399999999988,155.061185603881
63.0799999999988,155.14207958564
63.1199999999988,155.466092265992
63.1599999999988,155.769540224148
63.1999999999988,156.003807465626
63.2399999999988,156.090176430837
63.2799999999988,156.1845381153
63.3199999999988,156.308123196586
63.3599999999988,156.481657364328
63.3999999999988,156.573177859498
63.4399999999988,156.630040992772
63.4799999999988,156.642465253595
63.482411076238,156.641207552282
63.5199999999988,156.600463583706
63.5599999999988,156.609500888738
63.5999999999988,156.574545680401
63.6399999999988,156.563358189746
63.6799999999988,156.576768203895
63.7199999999988,156.616099153125
63.7599999999988,156.601680271928
63.7999999999988,156.580730114298
63.8199999999988,156.644953544169
63.8399999999988,156.585037418431
63.8799999999988,156.618896040532
63.8846874999988,156.604405749691
63.9199999999988,156.643558565082
63.9599999999988,156.610439852063
63.9999999999988,156.603854691971
64.0399999999988,156.628078380123
64.0799999999988,156.678694464602
64.1199999999988,156.647443002875
64.1462499999989,156.633571680354
64.1599999999988,156.62746426329
64.1999999999988,156.636132249913
64.2399999999988,156.679183090473
64.2494075520822,156.646408619601
64.2799999999989,156.684823568468
64.3199999999989,156.653610220429
64.3524999999989,156.658751451843
64.3599999999989,156.648205876555
64.3999999999989,156.677076802339
64.4399999999989,156.724241528022
64.4799999999989,156.67662794213
64.5199999999989,156.65719472282
64.5599999999989,156.669019903412
64.5999999999989,156.71458139267
64.6399999999989,156.701612347852
64.6624999999989,156.676861969526
64.6799999999989,156.670590443086
64.7199999999989,156.667097677481
64.7599999999989,156.698203994302
64.7694270833322,156.669132798937
64.7999999999989,156.725046253961
64.8399999999989,156.679994943612
64.8799999999989,156.6631893432
64.9035270182281,156.723842823906
64.919999999999,156.679842453553
64.959999999999,156.726370781536
64.972499999999,156.676577099215
64.999999999999,156.692618505757
65.039999999999,156.663570649365
65.079999999999,156.664186798508
65.119999999999,156.701850935413
65.159999999999,156.707240155417
65.199999999999,156.669215884948
65.239999999999,156.656681587564
65.279999999999,156.678868836621
65.319999999999,156.728034845836
65.359999999999,156.676691778917
65.399999999999,156.656911753636
65.439999999999,156.663272890598
65.479999999999,156.699993666295
65.519999999999,156.697298231255
65.5599999999991,156.66286117863
65.597499999999,156.659332403567
65.5999999999991,156.656129640186
65.6399999999991,156.685601570122
65.6799999999991,156.718261549922
65.6799999999991,156.718261549922
65.7199999999991,156.67203653484
65.7599999999991,156.654361260938
65.7999999999991,156.667910111599
65.8399999999991,156.714399877649
65.8524999999991,156.666595053339
65.8799999999991,156.68766897336
65.9199999999991,156.657523860522
65.9599999999991,156.656098499249
65.9906249999991,156.717928337897
65.9999999999991,156.691763507971
66.0399999999991,156.706771662307
66.0799999999991,156.665929751389
66.1199999999991,156.65297948909
66.1599999999991,156.675460451571
